feature	Phocaeicola.vulgatus	Bacteroides.uniformis	Bacteroides.thetaiotaomicron	Faecalibacterium.prausnitzii	Roseburia.faecis	Bacteroides.caccae	Enterocloster.clostridioformis	Bacteroides.fragilis	Fusicatenibacter.saccharivorans	Flavonifractor.plautii	Dialister.invisus	Ruminococcus.bicirculans	Blautia.sp..CAG.257	X.Ruminococcus..gnavus	Dorea.longicatena	Anaerobutyricum.hallii	Enterocloster.bolteae	Eubacterium.sp..CAG.38	Lacrimispora.saccharolytica	Intestinimonas.butyriciproducens	Anaerostipes.hadrus	Anaerotignum.lactatifermentans	Ruthenibacterium.lactatiformans	Lawsonibacter.asaccharolyticus	Clostridium.bolteae.CAG.59	X.Clostridium..symbiosum	Anaerotruncus.colihominis	Agathobaculum.butyriciproducens	Escherichia.coli	Eisenbergiella.massiliensis	Enterocloster.citroniae	Bacteroides.stercoris	Monoglobus.pectinilyticus	Alistipes.putredinis	Parabacteroides.distasonis	Roseburia.hominis	Bifidobacterium.longum	X.Eubacterium..siraeum	Parabacteroides.merdae	Roseburia.inulinivorans	Bacteroides.cellulosilyticus	Bacteroides.ovatus	Blautia.wexlerae	Bifidobacterium.adolescentis	Lachnospira.eligens	X.Clostridium..leptum	Eggerthella.lenta	Bacteroides.xylanisolvens	Phocaeicola.dorei	Enterocloster.lavalensis	X.Eubacterium..rectale	Akkermansia.muciniphila	Acidaminococcus.intestini	X.Ruminococcus..torques	Bacteroides.salyersiae	Sellimonas.intestinalis	Bacteroides.faecis	Roseburia.intestinalis	Collinsella.aerofaciens	Bacteroides.intestinalis	Bacteroides.faecis.CAG.32	X.Ruminococcus..lactaris	Prevotella.copri	Eisenbergiella.tayi	Klebsiella.pneumoniae	Intestinibacter.bartlettii	Erysipelatoclostridium.ramosum	Barnesiella.intestinihominis	Blautia.obeum	Bacteroides.finegoldii	Parasutterella.excrementihominis	Phascolarctobacterium.faecium	Lachnospira.pectinoschiza	Clostridium.sp..CAG.58	Bilophila.wadsworthia	Turicimonas.muris	Proteobacteria.bacterium.CAG.139	Anaeromassilibacillus.sp..An250	Hungatella.hathewayi	Alistipes.finegoldii	Ruminococcus.bromii	Odoribacter.splanchnicus	Butyricimonas.virosa	Oscillibacter.sp..CAG.241	Alistipes.indistinctus	Coprococcus.comes	Gemmiger.formicilis	Holdemania.filiformis	Firmicutes.bacterium.CAG.83	Dorea.formicigenerans	Collinsella.intestinalis	Oscillibacter.sp..57_20	Firmicutes.bacterium.CAG.94	Dielma.fastidiosa	Roseburia.sp..CAG.471	X.Clostridium..innocuum	Haemophilus.parainfluenzae	Veillonella.dispar	Veillonella.parvula	Veillonella.infantium	Streptococcus.salivarius	Enterocloster.aldenensis	Veillonella.atypica	Phocaeicola.plebeius	Paraprevotella.xylaniphila	Bacteroides.eggerthii	Alistipes.shahii	Butyricimonas.synergistica	Haemophilus.sp..HMSC71H05	Eubacterium.ramulus	Coprobacter.fastidiosus	Lactobacillus.rogosae	Phocaeicola.massiliensis	Streptococcus.parasanguinis	Ruminococcaceae.bacterium.D16	Veillonella.sp..T11011.6	Klebsiella.variicola	Bacteroides.galacturonicus	Clostridium.sp..CAG.299	Eubacterium.ventriosum	Bifidobacterium.bifidum	Bifidobacterium.pseudocatenulatum	Coprococcus.eutactus	Eubacterium.sp..CAG.251	Phocaeicola.coprocola	Paraprevotella.clara	Coprococcus.catus
CSM5FZ3N_P	0.423452	0.3129744	0.0681155	0.05292	0.0501599	0.0276801	0.0167866	0.0084419	0.0069868	0.0066888	0.0059637	0.0035843	0.0022225	0.0022185	0.0021649	0.0016705	0.0012372	0.001141	0.0011127	0.0008742	0.0006553	0.0005526	0.0004619	0.0003714	0.0002042	0.0001202	0.0001082	3.51e-05	2.78e-05	2.19e-05	1.92e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM5FZ3T_P	0.6813581	0	0.1355901	0	0.0024929	0	0.0149612	0.1108387	0	0.006273	0.0003344	0	3.59e-05	0	0.000402	0	0	0	0.0111002	0	0.0002371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0262277	0.0028864	0.0015143	0.0006919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM5FZ4E_P	0.0015372	0.3943736	0.0230213	0.0315531	0	0.0003421	0.0004849	0	0.0010442	0.0009501	0	0	5.54e-05	0.0027946	0.0011609	0.0060247	0	0.0005596	0.000413	0	0	0	0.0010426	0.000115	0	8.13e-05	0.0003899	0.0002369	0	0	0	0	0	0.0651298	0.0399447	0	0	0.0034085	0.0001212	0	0	0.1652267	0.0003034	0	0	0	0	0.0001661	0.1403921	1.31e-05	0	0	0.0522168	0	0.0075347	0	0	0	6.9e-06	0	0	0	0	0	0	0	0	0	0.0020361	0	0	0.002334	0	0.0015304	0.0009613	0	0	6.7e-05	0	0.0172139	0.0044859	0.0029386	0.0027637	0.002665	0.001497	0.0012589	9.83e-05	9.4e-05	7.29e-05	4.93e-05	2.34e-05	2.26e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM5FZ4A_P	0.2647248	0.278589	1.23e-05	0.0065194	0	0.0292607	2.04e-05	0	0.0001282	0.0124108	0	0	0	0	0.0001812	0	0.0001436	0	3.78e-05	8.76e-05	0.0005596	0.0001783	0.0010943	0.0004533	0.0002988	0	1.07e-05	0	0	0.0002824	0	0.2923281	0	0	0.0218526	0	0.0001016	0	0.0166363	0.0012337	0.0004421	0.0339067	1.15e-05	0	0.0007424	0.0001035	0	0	0	0.000638	0.0031218	0.0005437	0	0	0	0	0.010119	0	0.0002567	0	0.0018583	0.0002652	0	0	0	0	0	0	0	0.008466	0.0047026	0.00334	0.0015854	0.0010328	0.0008502	0.0006224	0.0002323	1.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM5MCUQ_P	2.09e-05	0.0764754	0.0232697	0.0619741	0	0	0.0005388	0.0021104	0.0016781	0.0021778	0	0.0051821	0	0.000713	0.0021231	0.000317	0.0002277	0	0	0.0081501	7.63e-05	0	0.0089399	0.0002667	0	0.0001582	0	7.32e-05	0.0076006	0.0001158	0.0001276	0.119803	0.0037498	0.0457282	0.0164884	2.6e-05	2.28e-05	0.0143536	0.0687404	0.0025025	0	0	0.0005946	0	0.0042946	0.000991	6.97e-05	0	0.308072	0.0005426	0.0019677	0.0061316	0	0	0	0	0.0518582	0.0020311	0.0014711	0.041201	0	0.0048807	0	0	0	0	0.0002579	0	0.0001035	0	0.0024132	0.0054857	0.0021535	0.0035433	0.0030675	0.0002463	0.0070795	0.0002235	0.0004399	0.012591	0.0054501	0	0.0008213	0.0015558	0	0	0	0	0.0060531	0.0013852	9.7e-06	0.0014144	0	0.0173602	0	0.0012858	0	0	0	0	0	5.57e-05	0	0	0	0	0	0.0015431	0	0.0005739	0	0	0	0	0.0005924	0	0	0	0.0017755	0	0	0	0	0	0	0	0
CSM5MCTZ_P	0.2406737	0.0525194	0.00235	0.1049334	0	0.0342249	0	0.0040196	7.68e-05	0.0008641	0	0.0020722	0	0	0.0023977	0.0001401	3.6e-06	0	0	2.58e-05	0.0226849	0	0.0003821	6.35e-05	0	0	0	0.0003231	0	1.92e-05	8.2e-06	0.0901654	0	0.0532638	0.001178	4.29e-05	0.0002604	0	0.0066471	0.011771	0.0009132	0.0175517	0	0.0002743	0.0123636	0	0	0.0014214	0.003827	2.6e-06	0.012587	0	0	0.0026065	0.0083285	0	0.0028455	4.86e-05	0.0009382	0	0.0023978	0.0035047	0	0	0	0	6.19e-05	0.0318652	0.0006315	0	0.0026251	0	0	0.0012972	9.39e-05	0	0.0001245	0	0	0.0020503	0	0.0039676	0.0001986	6.83e-05	0	0.0006344	0	0.0008496	7.55e-05	0.0025031	0	0.0112551	0	0.0003718	0	0	0.0004531	0	0	0	0	0	0	0.1397921	0.0192527	0.0013185	0.0007016	0.0003169	0.0001118	6.6e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM5MCVB_P	0.0109193	0.0133883	0.0003407	0.0026344	0.000101	0.0197981	0	0	0	0.0003422	0	0	0	0.0008872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0710202	0	0	0	0	0.0039577	0.0031406	0	3.98e-05	0	0.0010805	0.0003515	0	0.0008294	2.78e-05	0	0.0002569	0	0	0	0.8387661	0	0.000178	0	0	0	0	0	0	0.0008366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM5MCU4_P	7.69e-05	0.0001189	0	7.78e-05	0.0039997	0	0	0	0	0.0506473	0	0.0080355	0.0002422	0.0024711	0	0	0.0109495	0	0.0113874	8.59e-05	0	0.0254233	0.0008652	0	0.0346338	0.006024	0	0.0010512	0	0	0	0	0.0002855	0	0	0.0132266	0	0	0	0.0026775	0	0	0	0	0.0061284	0	2.82e-05	0	0.7394198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003864	0	0	0	0	0.0008061	0	0.0160252	0.0014037	0	0	0	0.0004564	0.0009287	0	0	0	0	0.0279924	0	0	0	0	0.0001251	0.0013961	0.0005636	0	0	0	0.0018969	0.0015084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0268514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM5MCWA_P	0.0559182	0.0093353	0.0019525	0.0065437	0.0275616	0.0031026	0	0.0001951	0.0266532	0.1159495	0.0016352	0	0	0.0066551	0.0004903	1.1e-05	0	0	0	0	0.0004186	0	0.0001879	0	0	0	0	0	0.156315	0	0	0.0096256	0	0.0033274	0.0033044	2.33e-05	0.0024347	0.0019957	0.00069	0.0001274	0	0.0017974	0.0002709	0.0005422	0.0002966	0.000125	0.0003659	0.0026723	0.0009926	0	0.0032979	0.0057545	0	5.18e-05	0.0001527	0	0	0.0905693	0.0002321	0.0008152	0	0.0004647	0.036844	0	0.0021566	8.19e-05	9.13e-05	0	1.59e-05	0.0029594	0.0006141	6.12e-05	0.0551949	0	0	0	0.0002971	0	0.0273567	0.0007575	9.33e-05	0.0003969	0	0	0	2.88e-05	0	0	0	0	0	0	0	0	0	0.0011332	0	0	0.3066187	0	0	0	1.7e-05	0	0	0.0003479	0	0	0	0	0	0.0006946	0.0009063	0	0	0	0.0004602	0	0	0	0.0012915	0	0	0	0	0	0
CSM5MCWK_P	0.3421063	0.0883773	0.0909234	0.0593656	0.0290363	0.0402102	0	0	0.0001086	0.0024418	0	0	0	4.68e-05	3.47e-05	0	6.53e-05	0.0036456	0	0.0060114	2.56e-05	9e-05	0.0002002	0.0006267	0	0	6.8e-06	0	0.0004614	0	0	0.0128627	0	0.1119891	0.0215566	0.0007445	0	0.0193659	0.0067788	0.0043736	0.0736777	9.03e-05	0	0	0.0018512	0.0001147	0	0.0125392	0	0.000223	0.0052441	0	0	0.0017453	0	0	0	0.008019	9.22e-05	0.0030803	0	0	0	0	0.0003994	0	0	0.0083779	0	0	0.0053585	0.0047614	0	0.0005346	0.0013057	2.9e-05	0.000195	0	0	0.0015634	0.0012931	0.0100513	0	0	0	2.39e-05	1e-05	0.0001499	0	0.0001111	0	0.0126499	0	0	0	0	0.0002758	4.18e-05	0	2.8e-05	9.45e-05	2.02e-05	0	0	0	0	0	0	0	0	0	0	0	0.0001125	0	0	5.3e-05	0	0	0.0002787	0	0	0	0	0	0	0
CSM5MCXB_P	0.0494266	0.0383168	0.0159158	0.0404269	0.295041	0.0052064	0.0001094	0.0183595	0.0270413	0.0006016	0.0012014	0.0092944	0	0.0031417	0.0009067	0.0007609	0	0	0	3.74e-05	0.0049747	0	0.0004947	0	0	6.65e-05	0	2.05e-05	0.0104395	2.19e-05	0	0.1252341	0	0.004099	0.0015537	0.0004549	8.93e-05	0	0.0003092	7.71e-05	0	0.0080724	0	0.0212578	0.0321129	0.0002793	0	0.0437856	0	0	0.0021744	7.18e-05	0	0.0004908	0	0	0	0.0153867	0.0039385	0	0	0.0228776	0.0006871	0.0009693	0	3.17e-05	0	0	0.0139717	2.95e-05	0.0070074	0.0008882	0.0109101	0	0	0.0005687	0.0006521	0	0	0.0073173	0.0003183	0	0	0	0	0	0.0002416	0	0.0010964	0.0002702	0	0.0050205	0	0	0	0	0.0005158	0.0048577	0.0025668	0.000524	0.0001546	0	0.0012959	0	0	0.0008943	0.0081869	0	0	0.0001691	0	0.0002582	0.0001161	0.0014086	0	0.0005527	0	0.0002673	0	0.000224	0.0003594	7.7e-06	0.1147562	0.0049568	0	0	0
CSM5MCXF_P	0.2890513	0.1140813	0.0204663	0.0819038	0.0055964	0.009308	0	0.0249647	0.0011837	0.0154624	0	0	0	0	0.0022052	0	0	0	0	0.0006914	0.0032694	0	0.0001479	0	0	0	0	0	0.0031113	3.49e-05	0	0.0091551	0	0.0366246	0.021599	0	0.0004506	0	0.0288031	0.0039455	0	0.0529283	0	0	0.0047582	0	0	0	0	0	0.1476654	0	0	0	0	0	0	0	0.0014747	0	0	0	0	0	0	0	0.0010303	0	0.0060679	0	0	0	0	0	0	0	0	0	0	0.0160932	0	0.0181715	0	0	0	0	0	0	0	0.0011909	0	0.0103087	0.0004019	0	0	0	0.0002125	0	0	0	0	0	0	0	0	0	0	0	0.000492	0	0	0	0	0	0.0008075	0	0	0	0	0	0.0003302	0	0	0	0	0	0
CSM5MCYU_P	0.0130548	0.0095037	0	0.0615509	0	0.0018505	0	0	0	0.0079969	0	0	0	0	0	0	3.23e-05	0	0	0.0016233	0	0	7.67e-05	0	0	0	0	0	0.000553	0	0	0.0061116	0	0	0.0068691	0.0008152	0.0008481	0	0	0.003232	0	0.0028339	0	0	0.0035844	0.0026738	0	0	0.0153685	0	0.1177675	0.1990121	0	0	0	0	0	0.0009496	0.0005095	0	0	0	0.5056518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019457	0.0235309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0074867	0	0
CSM67U9T_P	0.0072479	0.2768052	0.0492077	0.0008545	8.84e-05	0.0378345	0	0	0.0014969	0.0151485	0.000313	0	0.0004955	0	0.0022421	0	0.0004553	0	0	0	0	0	0.0011245	0	0.0016559	0.0003541	0	0	0	0.0007804	2.57e-05	0.0012429	0	0.0001484	0.1466151	0	0.0028528	0	1.86e-05	0.0046416	0.0216278	0.2168359	0	0	0	0.0139516	0	0.0001748	0.1677048	0	0	0.0006951	0	0.0090534	0	0	0	0	0	2.7e-05	0	0	0.0027382	0	0	0	0.0007537	0	0.0117836	0.0002343	0	0	0	0.0006637	0	0	0	0	0.0004737	0	0	0	0	0	0	0	0	0.0007979	0	0	0	0	2.19e-05	0.0001998	0	0	0	0	0	0	0	6.46e-05	0	0	0	0	0	0	0	0	0	0	5.13e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM67U9V_P	0.2022331	0.2785313	0.0232611	0.0260573	0.003759	0.0407175	0	0.0040951	0.0019155	0.001035	0.0004671	0.0406013	0	0	0	0	0	0	0	0.0024178	0.0016814	0	0.0004726	0	0	0	0	0.000638	0.0032855	0	0	0	0	0.1101464	0.016888	0.0034936	0	0	0	0.0008592	0	0.0249847	0.000166	0.0006574	0.0056253	0	0	0.12699	0	0	0.0015459	0	0	0	0	0	0	0.0005969	0.0005362	0	0	0	0	0	0	0	0	0	0.0003591	0	0	0	0.0114365	0	0	0	0	0	0	0.0280511	0	0.0278819	0	0	0.0004032	0.0005312	0	0	0.0070189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.85e-05	0	0	0	0	0	0	0
CSM67U9X_P	0.6224776	0.0164302	0.0026882	0.0290601	0.0141596	0.0153798	0	0	0.0033351	0.0030109	0.0023605	0	1.61e-05	2.38e-05	0.0046244	0.0009118	3.8e-06	0	0	0	0.0057645	0.0005452	0.0003492	0.0004396	0	0	0	0	0.0002155	2.98e-05	0	0.118023	0	0.0250203	0.0164127	0.0001749	0.0001522	0.0006911	0.0018248	0.0017058	0	0.0032719	0	8.2e-05	0.0029398	0.0001665	0	0.0119829	0.0019684	3.91e-05	0.0106781	5.94e-05	0.0007408	0.0010463	0.0011924	0	0	2.6e-05	0.0009518	0.0001042	0	0.0062678	0.0032172	0	0	0	0	0	0.0002058	0.0408809	0.0005554	0.0022025	3.16e-05	0	0	0.0002026	0.0036048	3.03e-05	0	0.0012265	0	0.0019901	0	0	0	0.0011644	0.0001647	0	0	0.0002405	0	0	0.0006064	0	9.2e-06	0	0	0	0.0003497	0	0	0	0	0	0	4.94e-05	0.0009074	0	0	0.0002896	0.0006465	0	0.0135339	0	0	0	0	0	0	0	1.24e-05	0	0	0	0	0	0
CSM67UCU_P	0.1621761	0.2077613	0.0195264	0.0308859	0.0049263	0	0	0.0145214	0.0010491	0.0006443	0	0.0019608	0	0	4.98e-05	0	0	0	0	0	0	0	0	9.83e-05	0	0	0	0	0.002573	0	0	0	0	0.2534648	0.0281141	0	0.0006729	0.0025625	0	0.0002871	0	0.0035127	0	0.0001519	0.0012025	0	0	0.0184364	0.122372	0	0.0132004	0	0	0	0	0	0	0	5.38e-05	0	0	0	0.0001242	0	0	0	0	0	4.68e-05	0	0.0029768	0	0	0	0	0.0002128	0.0001021	0	0	0.0547111	0	0	0	0	0.0001816	0	0	0	0.0023955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0093135	0	0	0	0	0	0	0	0	0	0	0	0	0.0002133	0.0002331	0	0	0	0	0	0
CSM67UAI_P	0	0	0	0	0.0596053	0	0.1414859	0	0.0010164	0.0360925	0	0	0.0002729	0.0022137	0.0133676	0	0.3296183	0	0	0	0	0	0	0	0.0076826	0.0046979	0	0.0119089	0.2108468	0	0.0153024	0	0	0	0	0	0	0	0	0.0002394	0	0	0.0010007	0	0	0	0.0003312	0	0	0	0.0237683	0	0	0	0	0	0	0.0411183	0	0	0	0	0	0	0	0	0.0006473	0	0	0	0	0	0	0.0022004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002236	0.0357652	5.25e-05	0	0.0447124	3.09e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0004356	0	0	0	0	0	0	0	0	0	0	0.0003966
CSM79HHO	0	0.0584532	0.0044761	0.050745	0.0041711	0.0169465	0	0.0192583	0.0038206	0	0	0	0	0	0.0017264	1.64e-05	0	7.93e-05	0	0.0013264	0.0002886	0	0.0003026	0.0005254	0	0	0	1.83e-05	0	0	0	0.1768541	0	0.0706212	0.0257344	0.0016287	0	0.1017861	0.0319038	0.0002572	0	0.0009417	0.0001322	0	0.0008402	0.0001068	0	0.0042293	0.195648	0	0.0016268	0.0018387	0	8.94e-05	0	0	0	0.0038938	0.0003513	0	0	0.0003065	0	0	0	0	0	0.0662748	0.0003961	0	0	0	0	0.0006908	3.28e-05	0	0	0	0	0.0366368	0	0.0150596	0	0.0002387	0.0017718	0.0003109	0	0	0.0001306	0.0002912	0	0	0.0012679	0	0	0	0.0001295	0	0	0	0	0	0	0.0036994	0	0	0.0040811	0	0.0001096	0	0.0013966	0	0	0	2.19e-05	0	0	0	0	0	0	0	0	0	0.0007509	0	0
CSM67UH7	0.1434543	0	0.0543085	0.0279109	0.0021619	0.0290262	0	0.0151308	0.0026683	0	0	0.0003296	0	0	0.0013173	0.0004339	0	0.0003673	0	0	0.0127818	0	0.0006165	0	0	0	0	3.7e-06	0	0.0034834	0	0	4.9e-06	0.0026133	0.0061198	0.0002458	0	0.0003821	0	0.0062824	0.0022464	0.0036295	0.0006827	0	0.0046012	6.48e-05	8.92e-05	9.02e-05	0	0	0.0046939	0.5406486	0	0.0025695	0	0	0	3.3e-05	0	0	0	0	0	0.0001307	0.0003247	0	0	0	0.0004548	0	0.0380165	0.0278963	0.0046287	0	2.02e-05	0.0034926	0.0042699	0	0	0.0172796	0	0	6.35e-05	0	0.0020223	0.0022545	0.0022043	0.0023999	0.0007802	0.0003911	0	0	0	0	0	0	0.0006715	0	0	0	0	0	0	0	0	0	0	0.000174	0	0	0	7.66e-05	0.0172376	0	0	0	5.77e-05	0	0.0017947	0	0	0	0	0	0	0	0.0002858
CSM79HH2_P	0.1225181	0.0505726	0.0206126	0.0063406	0.0069072	0.006308	0.0057499	0.001397	0.0006306	0.0397796	0.0005087	0	0	0.000161	0.0005471	0.000372	0.0012445	0	0	0.0058936	0.000312	0	0.0008034	1.44e-05	0	0	4.37e-05	0	0.0071834	0	4.94e-05	0.0266705	0	0.0073308	0.0228034	0.001507	0.000201	0.0001052	0.0030321	6.59e-05	0.0524859	0.0007857	0.0001843	0.0017624	0	0.0006839	0	0.0705486	0.0024465	0.0001359	0.0048085	0.001733	0.1458072	7.44e-05	0.0059819	0	0.0043736	0	0.0003376	0	0.0042384	0	0.0092941	0	0	0	0	0.000224	0	0.004926	0.0101232	0.0020276	0.0017372	6.4e-06	0.0006562	0.0014816	0.0381604	0	2.79e-05	0.0242269	0.0003692	0.0189053	0.0008425	4.2e-06	0.0095084	0.0002017	0	0	0.0007612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002167	0.0026495	0	0	0	0	0	0.0061554	0	0	0	0	3.14e-05	0	0	0.0001163	0	0	0	7.82e-05	0	0
CSM79HG7_P	0.3917398	0.0857846	0.010416	0.0536821	0	0	0	0.0225965	0.0109445	0	0	0.027522	0	0	0.0002474	0.0007177	0	5.7e-05	0	0.0054264	0.0014804	0.0011088	0.0015704	0.0002861	0	0	0	0.0007399	0	0	0	0	0.0024664	0.1353997	0.0148649	0.0002368	0.0073404	0.006727	0.0331387	0	0.0062038	0.0065632	0	0	0	0	0	0.0197948	0.0013483	0	0.0008714	0	0	0.000123	0	0	0	0.000237	0.0006708	0	0	0.0003799	0	0	0	0	0	0	0.0001534	0.0095781	0	0	0	0.0019024	0	0	0	0	0	0	0.0038904	0.0171095	0	0.0146907	0	0.0038555	0.0005544	0.0005568	0	0	0	0.0227497	0	0	0	0	0	0	0	0	8.12e-05	0	0	0	0.0011932	0	0.0408413	0	0	0	0	0	0	0	0.0014237	0	0	0	0	0.0008103	0	0	0	0	0	0	0
CSM79HHW	0.5670045	0	0	0.0019494	0	0.0522601	0.0001119	0.0145727	0	0.0051351	0	0	7.79e-05	0.061072	0	0	0.0048825	0	4.3e-06	0	0.0049215	0	0.0004332	2.36e-05	0	0	0	0.0002484	0	0.0012285	0	0	0	0.0632094	0	0	0	0	0	0	0	0.0557684	0.0002344	0.0008046	0	0	4.66e-05	0.0037713	0.1254884	0	0.0117113	0	0	0	0	0.0002591	0	0	0	0	0	0	0	0.0010782	0	6.05e-05	0.0038722	0	0	0	0.0050702	0.000689	0.0118326	0	8.91e-05	0	0.0001627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003686	0	0	0	0.0005778	0	0	0	0	0	0	0	0	0	0	8.15e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
